ID;NAME;TYPE;DESCRIPTION;BRAND;WORKSHOP;SUPPLIER;BUY PRICE
COMP01650;6FC5211-0AA00-0AA0;PLC;BLOQUE DE TERMINALES NCU 810/840D;SIEMENS;E;ELEKO;200
COMP01637;6FC5247-0AA02-1AA0;PLC;MODULO DE EXPANSION PARA MMC103;SIEMENS;E;ELEKO;500
COMP01665;6FC5252-0AD00-0AA0;PLC;LICENCIA PROFIBUS;SIEMENS;E;ELEKO;200
COMP00867;6FC5317-5AA00-0AA1;PLC;SINUMERIK ONE NCU 1750;SIEMENS;E;ELEKO;3000
COMP01740;6FC5357-0BB25-0AA0;PLC;CONTROL NCU 572.5;SIEMENS;E;;1500
COMP01815;6FC5372-0AA00-0AA2;PLC;MODULO NCU NCU 720.2;SIEMENS;E;;2000
COMP01797;6FC5840-3XG00-0YA0;PLC;TARJETA CF CF-CARD;SIEMENS;E;;200
COMP01754;6FX2002-1AA14-1AF0;PLC;ACOPLADOR 6FX2002-1AA14-1AF0;SIEMENS;E;;0.0
COMP00236;6GK7542-1AX00-0XE0;PLC;MODULO COMUNICACION CM 1542-1;SIEMENS;E;;
COMP00503;6GK7542-5DX00-0XE0;PLC;MODULO DE COMUNICACION CM 1542-5;SIEMENS;E;;900
COMP00868;6SL3040-1NB00-0AA0;PLC;NUMERIC CONTROL EXTENSION NX15.3;SIEMENS;E;ELEKO;500
COMP00240;6SL3055-0AA00-3BA0;PLC;MODULO TM54F;SIEMENS;E;;180.0
COMP00342;6SN1118-0DJ23-0AA0;PLC;CONTROL UNIT;SIEMENS;E;;440
COMP01129;CCU02.VM1;PLC;CARTA ELECTRONICA;GH;E;;200
COMP01130;CDS36.1;PLC;CARTA;GH;E;;150
COMP00337;CPV18;PLC;VALVE CLUSTER;FESTO;E;;190
COMP01132;CPX05.020000;PLC;CARTA;GH;E;;150
COMP01133;CXD36;PLC;CARTA ELECTRONICA;GH;E;;150
COMP01168;FRENCPUMEG32;PLC;CPU CARD MEG32 S-BUS CPU;FRENCO;E;;2000
COMP01174;FRENFAPPMEG32;PLC;MEG 32 FAPP;FRENCO;E;;2000
COMP01167;FRENTQM;PLC;TQM MODULE;FRENCO;E;;2000
COMP01734;PCMCIA COMPACT FLASH CARD 64MB;PLC;FLASH CARD PARA PCU50 V3;SIEMENS;E;;800
COMP01322;S5-95U;PLC;AUTOMATA PROGRAMABLE SIMATIC S5-95U;SIEMENS;E;;500
COMP01770;6ES7135-6HD00-0BA1;PLC/CNC;ET200SP, MODULO ANALOGICO DE 4 SA (U/I), STANDARD. 1 UNIDAD;SIEMENS;E;;350.0
COMP01771;6ES7137-6AA01-0BA0;PLC/CNC;ET200SP, MODULO CM PTP, RS232C, RS422 Y RS485. PROTOCOLO ASCII, 3964A, MODBUS RTU, USS;SIEMENS;E;;300.0
COMP01772;6ES7510-1SK03-0AB0;PLC/CNC;ET200SP, CPU 1510SP F-1PN, 300KB DE PROGRAMA Y 1MB DE DATOS, 1 RJ45 INTEGRADOS, 25NS;SIEMENS;E;;1500.0
COMP01471;AZC-MD;PO;ACCIONAMIENTO PLATO MAGNETICO;ELETTRONICA IND.;E;;0.0
COMP01298;069 UR1S 0400B;POTENCIA;FUSIBLE RAPIDO;WESTCODE;E;;140
COMP00382;100S-E116ED12C;POTENCIA;CONTACTOR 3POLOS 116 A BOBINA 100 250 V AC/DC;ALLEN BRADLEY;E;;400
COMP01892;3RA6120-1AB32;POTENCIA;ARRANCADOR SIRIUS 3RA61;SIEMENS;E;;100
COMP01905;3RA6120-1BB32;POTENCIA;ARRANCADOR SIRIUS 3RA61;SIEMENS;E;;100
COMP01888;3RA6120-1CB32;POTENCIA;ARRANCADOR SIRIUS 3RA61;SIEMENS;E;;100
COMP01801;3RA6120-1EB32;POTENCIA;3RA61 ARRANCADOR SIRIUS;SIEMENS;E;;100
COMP01347;3RH1122-1BB40;POTENCIA;CONTACTOR AUXILIAR;SIEMENS;E;;0.0
COMP01348;3RH1131-1AP00;POTENCIA;CONTACTOR AUXILIAR;SIEMENS;E;;0.0
COMP01349;3RH1131-1BB40;POTENCIA;CONTACTOR AUXILIAR;SIEMENS;E;;0.0
COMP01350;3RH1140-1BB40;POTENCIA;CONTACTOR AUXILIAR;SIEMENS;E;;0.0
COMP01351;3RH1911-1FA11;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01352;3RH1911-1FA20;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01353;3RH1911-1FA31;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01601;3RH1911-1HA13;POTENCIA;BLOQUE DE CONTACTOS AUXILIARES 1S+3OE 230VAC 6A 24VDC 4A;SIEMENS;E;ELEKO;20
COMP01604;3RH1911-1HA22;POTENCIA;BLOQUE DE CONTACTOS AUXILIARES 2S+2OE 230VAC 6A 24VDC 4A;SIEMENS;E;ELEKO;20
COMP01354;3RH1921-1FA22;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01355;3RH1921-1FA31;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01356;3RH1921-1FA40;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP00923;3RH2122-1SB40;POTENCIA;CONTACTOR ACPL. AUX. 2NA/2NC, DC 24V;SIEMENS;E;ELEKO;50
COMP01032;3RH2122-2BB40;POTENCIA;CONTACTOR AUXILIAR;SIEMENS;E;;30
COMP00153;3RH2131-1BB40;POTENCIA;CONTACTORES AUX. Y ACOPL. SIRIUS NG;SIEMENS;E;;
COMP01033;3RH2131-2BB40;POTENCIA;CONTACTOR AUXILIAR;SIEMENS;E;;30
COMP01813;3RH2911-1HA22;POTENCIA;BLOQUE DE INTERRUPTOR AUXILIAR 3RH2;SIEMENS;E;;20
COMP00086;3RT1015-1BB41;POTENCIA;CONTACTOR 3~;SCHNEIDER;E;;40.0
COMP00464;3RT1016-1BB41;POTENCIA;CONTACTOR;SIEMENS;E;;50
COMP01619;3RT1016-1BB42;POTENCIA;CONTACTOR 4KW 9A 400V BOBINA 24V= 3,2W;SIEMENS;E;ELEKO;40
COMP00527;3RT1017-1BB41;POTENCIA;CONTACTOR SIEMENS;SIEMENS;E;ELEKO;50
COMP01683;3RT1017-1BB42;POTENCIA;CONTACTOR 5,5KW 3RT1017-1BB42;SIEMENS;E;;100
COMP00500;3RT1025-1BB40;POTENCIA;CONTACTOR AC-3 7.5 KW/400V;SIEMENS;E;;189
COMP01357;3RT1035-1BB40;POTENCIA;CONTACTOR;SIEMENS;E;;0.0
COMP01358;3RT1036-1BB40;POTENCIA;CONTACTOR;SIEMENS;E;;0.0
COMP00465;3RT1916-1DG00;POTENCIA;MODULO DIODO;SIEMENS;E;;20
COMP01814;3RT1916-1JK00;POTENCIA;VARISTOR 3RT19;SIEMENS;E;;20
COMP00154;3RT2015-1BB41;POTENCIA;CONTAC., AC-3, 3KW/400V, 1NA, DC 24V;SIEMENS;E;;35.0
COMP00155;3RT2015-1BB42;POTENCIA;CONTAC., AC-3, 3KW/400V, 1NC, DC 24V;SIEMENS;E;;35.0
COMP01035;3RT2015-2BB41;POTENCIA;CONTACTOR DE POTENCIA;SIEMENS;E;;40
COMP00156;3RT2016-1BB41;POTENCIA;CONTAC. AC-3 4KW/400V 1NA DC 24V;SIEMENS;E;;40.0
COMP00895;3RT2016-1BB44-3MA0;POTENCIA;CONTACTOR, 3 POLOS, AC-3, 4KW/400V, 2NA/2NC, DC 24V;SIEMENS;E;ELEKO;40
COMP01036;3RT2017-2BB41;POTENCIA;CONTACTOR DE POTENCIA;SIEMENS;E;;40
COMP01037;3RT2017-2BB42;POTENCIA;CONTACTOR DE POTENCIA;SIEMENS;E;;40
COMP01812;3RT2018-1BB41;POTENCIA;CONTACTOR DE POTENCIA 3RT2;SIEMENS;E;;50
COMP01038;3RT2024-1AL20;POTENCIA;CONTACTOR DE POTENCIA;SIEMENS;E;;50
COMP00157;3RT2024-1BB40;POTENCIA;CONTAC. AC-3 5.5KW/400V 1NA+1NC DC 24V;SIEMENS;E;;65.0
COMP00158;3RT2026-1BB40;POTENCIA;CONTACTOR, AC-3, 11KW/400V, 1NA+1NC, DC 24V;SIEMENS;E;;75.0
COMP00159;3RT2027-1BB40;POTENCIA;Contactor AC-3 15KW/400V 1NA+1NC DC 24V 3POL;SIEMENS;E;;95.0
COMP00160;3RT2028-1BB40;POTENCIA;Contactor 18 5KW/400V DC 24V;SIEMENS;E;;110.0
COMP00894;3RT2028-1BB44;POTENCIA;CONTACTOR, 3 POLOS, AC-3, 18,5KW/400V, 2NA/2NC, DC 24V;SIEMENS;E;ELEKO;80
COMP01039;3RT2045-1AL20;POTENCIA;CONTACTOR DE POTENCIA;SIEMENS;E;;60
COMP00856;3RT2526-1BB40;POTENCIA;CONTACTOR, 4 POLOS, AC-3, 11KW/400V, 2NA/2NC, DC 24V;SIEMENS;E;ELEKO;100
COMP01362;3RV1901-1E;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01363;3RV1915-5A;POTENCIA;BORNE TRIFASICO;SIEMENS;E;;0.0
COMP00174;3RW3017-1BB04;POTENCIA;SIRIUS ARRANCADOR SUAVE, 12.5A, 5.5KW/400V;SIEMENS;E;;110.0
COMP00175;3RW3027-1BB04;POTENCIA;ARRANCADOR SUAVE 32A 15KW/400V;SIEMENS;E;;160.0
COMP00176;3RW3028-1BB04;POTENCIA;ARRANCADOR SUAVE 38A 18,5KW/400V;SIEMENS;E;;210.0
COMP01373;3SB1300-0B;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01374;3SB1300-0C;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01375;3SB1300-1B;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01376;3SB1320-0A;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01377;3SB1400-0A;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01378;3SB1400-0B;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01379;3SB1400-0C;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP01380;3SB1400-0H;POTENCIA;BLOQUE DE CONTACTOS;SIEMENS;E;;0.0
COMP02046;3TF4022-0BB4;POTENCIA;CONTACTOR 24VCC;SIEMENS;E;;60
COMP02048;3TF4122-0BB4;POTENCIA;CONTACTOR 24VCC;SIEMENS;E;;60
COMP02045;3TF4222-0BB4;POTENCIA;CONTACTOR 24VCC;SIEMENS;E;;60
COMP02044;3TF4322-0BB4;POTENCIA;CONTACTOR 24VCC;SIEMENS;E;;60
COMP02047;3TF4622-0BB4;POTENCIA;CONTACTOR 24VCC;SIEMENS;E;;80
COMP01893;3TX7005-1LB02;POTENCIA;OUTPUT INTERFACE 3TX7005-1LB02;SIEMENS;E;;50
COMP01938;3VE9301-1AA00;POTENCIA;CONTACTO AUXILIAR;SIEMENS;E;;20
COMP00472;50ΜΗ 610 Α;POTENCIA;BOBINA DE ENTRADA;MIMAVEN;E;;100
COMP00185;5ST2503;POTENCIA;EMBARRADO 4X15 160A;SIEMENS;E;;60.0
COMP01882;6RA6250-1BB32;POTENCIA;ARRANCADOR SIRIUS 3RA61;SIEMENS;E;;100
COMP00409;6SL3130-6AE21-0AB1;POTENCIA;SMART LINE MODULE 10KW;SIEMENS;E;;1200
COMP01293;BIOFURN MF-W 1100/0.6010;POTENCIA;CONDENSADOR;ICAR;E;;450
COMP00088;CA2-DN22;POTENCIA;CONTACTOR;SCHNEIDER;E;;150.0
COMP00089;CA2-DN22 + LA2-DT2;POTENCIA;CONTACTOR +TEMPORIZADOR;SCHNEIDER;E;;120.0
COMP01307;DD350 N 16;POTENCIA;RECTIFICADOR DIODO;EUPEC;E;;125
COMP00493;DD350N16;POTENCIA;RECTIFICADOR;INFINEON;E;;200
COMP01308;F4 400 R 12 KS4;POTENCIA;TRANSISTOR IGBT;EUPEC;E;;410
COMP00494;F4-400 R12 KS4;POTENCIA;TRANSISTOR;INFINEON;E;;150
COMP00100;LC1-D09;POTENCIA;CONTACTOR;SCHNEIDER;E;;130.0
COMP00596;LC1-D093BL;POTENCIA;CONTACTOR 4KW 24VDC 1NA/1NC;SCHNEIDER;E;;40
COMP00597;LC1-D09BL;POTENCIA;CONTACTOR 4KW 24VDC 1NA/1NC;SCHNEIDER;E;;40
COMP00101;LC1-D12;POTENCIA;CONTACTOR;SCHNEIDER;E;;150.0
COMP00102;LC1-D25;POTENCIA;CONTACTOR;SCHNEIDER;E;;180.0
COMP00103;LC1-D32;POTENCIA;CONTACTOR;SCHNEIDER;E;;200.0
COMP00598;LC1-D40M7;POTENCIA;CONTACTOR 18.5KW 230V 50HZ 1NA/1NC;SCHNEIDER;E;;100
COMP00735;LC1-D95BD;POTENCIA;CONTACTOR 95A 24VDC 1NA1NC;SCHNEIDER;E;;250
COMP00599;LC1-F225;POTENCIA;CONTACTOR 110KW 225A;SCHNEIDER;E;;400
COMP01306;P1-32/FA/SVB;POTENCIA;SECCIONADOR TRIPOLAR;SIEMENS;E;;75
COMP01553;105DTL-500;PROTECCION;RELE DE CONTROL DE FASE 380/500V;CEMA;E;ELEKO;100
COMP01670;105DTL=500;PROTECCION;CONTROL DE FASES 380/500V;CEMA;E;;800
COMP01297;120 02;PROTECCION;FUSIBLE 2A 8X31 AM;LEGRAND;E;;3
COMP00450;120 02 2A 8X31 AM;PROTECCION;FUSIBLE;LEGRAND;E;;3
COMP01296;120 06;PROTECCION;FUSIBLE 6A 8X31 AM;LEGRAND;E;;3
COMP00451;120 06 6A 8X31 AM;PROTECCION;FUSIBLE;LEGRAND;E;;3
COMP00449;120 06.6A 8X31 AM;PROTECCION;FUSIBLE;LEGRAND;E;;3
COMP00452;120.02 24.8X31 AM;PROTECCION;FUSIBLE;LEGRAND;E;;3
COMP00448;120.06.64.8X31 AM;PROTECCION;FUSIBLE;LEGRAND;E;;3
COMP00578;130-02;PROTECCION;2A 10X38 RAPIDO;LEGRAND;E;;10
COMP00579;130-10;PROTECCION;10A 10X38 RAPIDO;LEGRAND;E;;10
COMP01295;133 25;PROTECCION;FUSIBLE 25A 10X38 AM;LEGRAND;E;;5
COMP00446;133 25.25A 10X38 AM;PROTECCION;FUSIBLE;LEGRAND;E;;5
COMP00580;133-02;PROTECCION;2A 10X38 LENTO;LEGRAND;E;;10
COMP00581;133-10;PROTECCION;10A 10X38 LENTO;LEGRAND;E;;10
COMP00279;14340;PROTECCION;FUSIBLE 40A;LEGRAND;E;;10.0
COMP00582;150-63;PROTECCION;63A 22X58 RAPIDO;LEGRAND;E;;20
COMP00665;153-80;PROTECCION;FUSIBLE 80A 22X58 TIPO GG;LEGRAND;E;;20
COMP00274;15380;PROTECCION;FUSIBLES 80A;LEGRAND;E;;15.0
COMP00275;15397;PROTECCION;FUSIBLES 125A;LEGRAND;E;;20.0
COMP00583;170-00;PROTECCION;PORTAFUSIBLE CUCHILLO T1;LEGRAND;E;;30
COMP00584;173-65;PROTECCION;250A CUCHILLA TALLA 1;LEGRAND;E;;50
COMP00771;1SVR450116R5200;PROTECCION;TRANSFORMADOR DE CORRIENTE 100/5A, 2,5VA CLASE 1;ABB;E;ELEKO;150
COMP01671;200411 + 051085;PROTECCION;INTERRUPTOR PRINCIPAL P74-125+VHI-NZM7;KLOCKNER&MOLLER;E;;120
COMP01583;23002;PROTECCION;DIODO DE SUPRESION EMV-ENTSTOERMODUL HRC3;MURRELEKTRONIK;E;ELEKO;10
COMP01023;33200;PROTECCION;SECCIONADOR-FUSIBLE;WOHNER;E;;50
COMP01029;3KD3230-0NE10-0;PROTECCION;INTERRUPTOR SECCIONADOR;SIEMENS;E;;200
COMP00782;3NA3812;PROTECCION;CARTUCHO DE FUSIBLES NH, 32A;SIEMENS;E;ELEKO;10
COMP01674;3NA3814;PROTECCION;FUSIBLE 35A NH000;SIEMENS;E;;120
COMP01341;3NA3820;PROTECCION;FUSIBLE;SIEMENS;E;;0.0
COMP01708;3NA3822;PROTECCION;FUSIBLE 63A NH00 3NA3822;SIEMENS;E;;120
COMP01342;3NA3824;PROTECCION;FUSIBLE;SIEMENS;E;;0.0
COMP01343;3NP4010-0CH01;PROTECCION;PORTA FUSIBLE;SIEMENS;E;;0.0
COMP00589;3RN1000-1AM00;PROTECCION;PROTECCION MOTOR POR TERMISTOR;SIEMENS;E;;100
COMP01589;3RT1926-1BB00;PROTECCION;VARISTOR;SIEMENS;E;ELEKO;10
COMP00897;3RT2916-1CB00-ZX90;PROTECCION;LIMITADOR DE SOBRETENSIONES, RC;SIEMENS;E;ELEKO;20
COMP01040;3RT2916-1DG00;PROTECCION;LIMITADOR DE SOBRETENSION;SIEMENS;E;;10
COMP00896;3RT2926-1ER00;PROTECCION;LIMITADOR DE SOBRETENSIONES, COMBINACION DE DIODOS;SIEMENS;E;ELEKO;20
COMP01184;3RV-1021-0KA10;PROTECCION;MOTOR PROTECTION SWITCH;SIEMENS;E;;80
COMP01580;3RV1011-0DA10;PROTECCION;GUARDAMOTOR 0,22-0,32 AMP.;SIEMENS;E;ELEKO;80
COMP00161;3RV1011-0GA10;PROTECCION;DISYUNTOR MAGNETOTERMICO 3~;SIEMENS;E;;80.0
COMP00162;3RV1011-0HA10;PROTECCION;DISYUNTOR MAGNETOTERMICO 3~;SIEMENS;E;;85.0
COMP01360;3RV1011-0JA10;PROTECCION;DISYUNTOR TERMICO;SIEMENS;E;;0.0
COMP01595;3RV1011-0KA10;PROTECCION;GUARDAMOTOR 0,9-1,25 AMP.;SIEMENS;E;ELEKO;80
COMP02105;3RV1011-1AA10;PROTECCION;DISYUNTOR TERMICO;SIEMENS;E;ELEKO;80
COMP02106;3RV1011-1CA10;PROTECCION;DISYUNTOR TERMICO;SIEMENS;E;ELEKO;80
COMP01579;3RV1011-1DA10;PROTECCION;GUARDAMOTOR 2,2-3,2 A;SIEMENS;E;ELEKO;80
COMP00163;3RV1011-1GA10;PROTECCION;DISYUNTOR MAGNETOTERMICO. 3~;SIEMENS;E;;90.0
COMP01361;3RV1011-1HA10;PROTECCION;DISYUNTOR TERMICO;SIEMENS;E;;0.0
COMP00528;3RV1011-1JA10;PROTECCION;DISYUNTOR MAGNETOTERMICO;SIEMENS;E;ELEKO;95
COMP00499;3RV1021-4AA10;PROTECCION;MAGNETOTERMICO 11-16A;SIEMENS;E;;90
COMP01752;3RV1421-16A10;PROTECCION;INTERRUPTOR AUTOMATICO PARA MOTOR 4.5-6.3 AMP. PARA TRANSFORMADOR;SIEMENS;E;;0.0
COMP01560;3RV1421-1GA10;PROTECCION;GUARDAMOTOR 4,5-6,3 AMP. PARA TRANSFORMADOR;SIEMENS;E;ELEKO;80
COMP01042;3RV2011-0AA20;PROTECCION;GUARDAMOTOR;SIEMENS;E;;80
COMP00813;3RV2011-0DA10;PROTECCION;INTERRUPTOR AUTOMATICO TAM S00, 0,22-0,32A;SIEMENS;E;ELEKO;80
COMP00814;3RV2011-0EA10;PROTECCION;INTERRUPTOR AUTOMATICO TAM. S00, 0,28-0,4A;SIEMENS;E;ELEKO;80
COMP00164;3RV2011-0FA10;PROTECCION;Circuit-breaker SZ S00 0.35...0.5A;SIEMENS;E;;30.0
COMP01043;3RV2011-0FA20;PROTECCION;GUARDAMOTOR;SIEMENS;E;;80
COMP01044;3RV2011-0GA20;PROTECCION;GUARDAMOTOR;SIEMENS;E;;80
COMP00165;3RV2011-0HA10;PROTECCION;INTERRUPTOR AUT. TAM. S00, P/ PROTEC. MOTORES, CLASE 10;SIEMENS;E;;35.0
COMP00166;3RV2011-0JA10;PROTECCION;INTERRUPTOR AUT. 0,7...1A;SIEMENS;E;;35.0
COMP00167;3RV2011-0KA10;PROTECCION;INTERRUPTOR AUT.;SIEMENS;E;;40.0
COMP00168;3RV2011-1AA10;PROTECCION;INTERRUPTOR AUT.;SIEMENS;E;;45.0
COMP01045;3RV2011-1CA20;PROTECCION;GUARDAMOTOR;SIEMENS;E;;80
COMP01046;3RV2011-1DA20;PROTECCION;GUARDAMOTOR;SIEMENS;E;;80
COMP00169;3RV2011-1EA10;PROTECCION;INTERRUPTOR AUT. TAM. S00, P/ PROTEC.;SIEMENS;E;;40.0
COMP01047;3RV2011-1EA20;PROTECCION;GUARDAMOTOR;SIEMENS;E;;80
COMP01803;3RV2011-1FA10;PROTECCION;DISYUNTOR 3RV20;SIEMENS;E;;80
COMP00170;3RV2011-1GA10;PROTECCION;4,5...6,3A, INTERRUPTOR AUT.;SIEMENS;E;;45.0
COMP01048;3RV2011-1GA20;PROTECCION;GUARDAMOTOR;SIEMENS;E;;80
COMP00171;3RV2011-1JA10;PROTECCION;INTERRUPTOR AUT. TAM S00, PROTEC. MOTORES, CLASE 10, 7-10A;SIEMENS;E;;50.0
COMP01049;3RV2011-1JA20;PROTECCION;GUARDAMOTOR;SIEMENS;E;;80
COMP01050;3RV2011-1KA20;PROTECCION;GUARDAMOTOR;SIEMENS;E;;80
COMP00795;3RV2021-1DA10;PROTECCION;INTERRUPTOR AUTOMATICO TAM S0, 2,2-3,2A;SIEMENS;E;ELEKO;85
COMP00842;3RV2021-1HA10;PROTECCION;INTERRUPTOR AUTOMATICO, S0, 5,5-8A;SIEMENS;E;ELEKO;85
COMP00778;3RV2021-1JA10;PROTECCION;INTERRUPTOR AUTOMATICO TAM S0, 7-10A;SIEMENS;E;ELEKO;85
COMP00172;3RV2021-4EA10;PROTECCION;INTERRUPTOR AUT. TAM. S0, P/ PROTEC.;SIEMENS;E;;60.0
COMP01051;3RV2021-4EA20;PROTECCION;GUARDAMOTOR;SIEMENS;E;;80
COMP00173;3RV2021-4FA10;PROTECCION;INTERRUPTOR AUT. TAM.;SIEMENS;E;;65.0
COMP01894;3RV2021-4NA10;PROTECCION;DISYUNTOR 3RV20;SIEMENS;E;;100
COMP00772;3RV2031-4BA10;PROTECCION;INTERRUPTOR AUTOMATICO TAM S2 14-20A;SIEMENS;E;ELEKO;100
COMP00844;3RV2031-4UA10;PROTECCION;INTERRUPTOR AUTOMATICO, S2, 32-40A;SIEMENS;E;ELEKO;100
COMP00777;3RV2411-1DA10;PROTECCION;INTERRUPTOR AUTOMATICO TAM S00, 2,2-3,2A;SIEMENS;E;ELEKO;80
COMP00775;3RV2411-1FA10;PROTECCION;INTERRUPTOR AUTOMATICO TAM S00, 3,5-5A;SIEMENS;E;ELEKO;80
COMP01804;3RV2901-1E;PROTECCION;INTERRUPTOR AUXILIAR 3RV29;SIEMENS;E;;20
COMP01983;3UA5900-1C;PROTECCION;RELE TERMICO 1,6-2,5A;SIEMENS;E;;50
COMP01982;3UA5900-1E;PROTECCION;RELE TERMICO 2,5-4A;SIEMENS;E;;50
COMP01984;3UA5900-1G;PROTECCION;RELE TERMICO 4-6,3A;SIEMENS;E;;50
COMP00784;3VA1110-1AA32-0AA0;PROTECCION;INTERRUPTOR AUTOMATICO 3VA1, 100A;SIEMENS;E;ELEKO;200
COMP02036;3VE3000-2NA00;PROTECCION;GUARDA MOTOR 16-25A;SIEMENS;E;;80
COMP00087;3VF 125A;PROTECCION;INTERRUPTOR AUTOMATICO MERLIN GERIN;SCHNEIDER;E;;300.0
COMP02041;3VF1231-1CG11-0AA0;PROTECCION;GUARDA MOTOR 28-40A;SIEMENS;E;;150
COMP01933;3VF3112-1HS41-0AA0;PROTECCION;INTERRUPTOR GENERAL 80-100A;SIEMENS;E;;250
COMP01799;3VL3725-3DC36-0AA0;PROTECCION;DISYUNTOR 3VL37;SIEMENS;E;;500
COMP01800;3VL9300-3HR20;PROTECCION;DISYUNTOR 3VL9;SIEMENS;E;;100
COMP00179;3VT1712-2EJ46-0AA0;PROTECCION;INTERRUPTOR AUTOMÁTICO CAJA 100-125A;SIEMENS;E;;400.0
COMP02039;3VU1300-1ME00;PROTECCION;GUARDA MOTOR 0,4-0,63A;SIEMENS;E;;80
COMP02038;3VU1300-1MH00;PROTECCION;GUARDA MOTOR 1,6-2,5A;SIEMENS;E;;80
COMP02040;3VU1300-1MJ00;PROTECCION;GUARDA MOTOR 2,5-4A;SIEMENS;E;;80
COMP02037;3VU1300-1ML00;PROTECCION;GUARDA MOTOR 6-10A;SIEMENS;E;;80
COMP02035;3VU1300-1MM00;PROTECCION;GUARDA MOTOR 10-16A;SIEMENS;E;;80
COMP01383;3ZT1916-1BB00;PROTECCION;FILTRO RC;SIEMENS;E;;0.0
COMP01384;3ZT1916-1BD00;PROTECCION;FILTRO RC;SIEMENS;E;;0.0
COMP01385;3ZT1926-1BB00;PROTECCION;FILTRO RC;SIEMENS;E;;0.0
COMP01394;4537900004;PROTECCION;FILTRO RC;NOVA;E;;0.0
COMP00470;50052/50460;PROTECCION;RELE DIFERENCIAL;SCHNEIDER;E;;100
COMP00265;50438;PROTECCION;TOROIDAL PA50;SCHNEIDER;E;;100.0
COMP00264;50633;PROTECCION;DIFERENCIAL RH28E;SCHNEIDER;E;;150.0
COMP00688;56194;PROTECCION;RELE DIFERENCIAL RH99M 380-415V 0.03-25A;SCHNEIDER;E;;180
COMP01966;5SB281;PROTECCION;FUSIBLE 25A;SIEMENS;E;;10
COMP01965;5SF5061;PROTECCION;BASE FUSIBLE TRIPOLAR;SIEMENS;E;;50
COMP00182;5SM1 642-6;PROTECCION;INT. DIFERENCIAL 25A;SIEMENS;E;;150.0
COMP01565;5SM1311-6;PROTECCION;INTERRUPTOR DIFERENCIAL 125..230V 50/60HZ 2POL.;SIEMENS;E;ELEKO;150
COMP00299;5SM1312-0;PROTECCION;DIFERENCIAL BIFASICO DE 25A 30MA;SIEMENS;E;;100.0
COMP00519;5SM1646-6;PROTECCION;INTERRUPTOR DIFERENCIAL SIEMENS 63A 300MA CORRIENTES PULSANTES;SIEMENS;E;ELEKO;150
COMP00183;5SM3314-0;PROTECCION;PROTECCION DIFFERENCIAL TIPO AC (WS), T=70MM;SIEMENS;E;;100.0
COMP00184;5SM3644-6;PROTECCION;DIFERENCIAL 40A 300mA 3+N;SIEMENS;E;;130.0
COMP02033;5SU3267-1BS06;PROTECCION;INTERRUPTOR AUTOMATICO 2 POLOS 5A;SIEMENS;E;;40
COMP02032;5SU3267-1BS16;PROTECCION;INTERRUPTOR AUTOMATICO 2 POLOS 15A;SIEMENS;E;;40
COMP01197;5SV3 312-6;PROTECCION;FAULT CIRCUIT BREAKER 2 POLE;SIEMENS;E;;100
COMP01198;5SV3 346-6;PROTECCION;FAULT CIRCUIT BREAKER 4-POLE;SIEMENS;E;;150
COMP00832;5SV3312-6;PROTECCION;RESIDUALES DE LOS INTERRUPTORES DIFERENCIALES 2 POLOS, IN:25A, IDN:30MA;SIEMENS;E;ELEKO;150
COMP01291;5SV3346-6;PROTECCION;FAULT CIRCUIT BREAKER 4-POLE;SIEMENS;E;;150
COMP00186;5SV4311-0;PROTECCION;INTERRUPTOR DIFERENCIAL, 2 POLOS, TIPO AC, 16 A, 30 MA;SIEMENS;E;;
COMP01083;5SV4312-0;PROTECCION;INTERRUPTOR DIFERENCIAL;SIEMENS;E;;100
COMP00187;5SV4642-0;PROTECCION;INTERRUPTOR DIFERENCIAL, 4 POLOS, TIPO AC, 25 A, 300 MA;SIEMENS;E;;
COMP02029;5SX2101-7;PROTECCION;INTERRUPTOR AUTOMATICO 1 POLO 1A;SIEMENS;E;;30
COMP02034;5SX2102-7;PROTECCION;INTERRUPTOR AUTOMATICO 1 POLO 2A;SIEMENS;E;;30
COMP01563;5SX2106-7;PROTECCION;AUTOMATICO MAGNETOTERMICO 6AMP. 1POL;SIEMENS;E;ELEKO;30
